Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"250057","KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN","P O BOX 948/427 HIGHWAY 51 NORTH","BROOKHAVEN","MS","39601","Lincoln","0.985777","0.832678","0.944831","0.971505","1 out of 10","0 out of 9","1 out of 10"
"100284","WESTCHESTER GENERAL HOSPITAL","2500 SW 75TH AVE","MIAMI","FL","33155","Miami-Dade","0.985777","0.832678","1.101127","1.121351","0 out of 10","0 out of 9","0 out of 10"
"100288","ST MARY'S MEDICAL CENTER","901 45TH ST","WEST PALM BEACH","FL","33407","Palm Beach","0.985777","0.832678","1.118992","1.143187","0 out of 10","0 out of 9","0 out of 10"
"520136","WHEATON FRANCISCAN - ST JOSEPH","5000 W CHAMBERS ST","MILWAUKEE","WI","53210","Milwaukee","0.985777","0.832678","0.957648","0.986826","0 out of 10","0 out of 9","0 out of 10"
"010099","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","BREWTON","AL","36426","Escambia","0.985777","0.832678","1.088026","0.994633","0 out of 10","3 out of 9","3 out of 10"
"050704","MISSION COMMUNITY HOSPITAL","14850 ROSCOE BLVD","PANORAMA CITY","CA","91402","Los Angeles","0.985777","0.832678","1.153770","1.197902","0 out of 10","0 out of 9","0 out of 10"
"460004","MCKAY DEE HOSPITAL","4401 HARRISON BOULEVARD","OGDEN","UT","84403","Weber","0.985777","0.832678","0.951482","0.993253","0 out of 10","0 out of 9","0 out of 10"
"110161","NORTHSIDE HOSPITAL","1000 JOHNSON FERRY ROAD, NE","ATLANTA","GA","30342","Fulton","0.985777","0.832678","1.000049","0.983280","1 out of 10","1 out of 9","1 out of 10"
"440144","TENNOVA HEALTHCARE-HARTON","1801 N JACKSON ST BOX 460","TULLAHOMA","TN","37388","Coffee","0.985777","0.832678","1.030591","1.058672","0 out of 10","0 out of 9","0 out of 10"
"310021","ST FRANCIS MEDICAL CENTER","601 HAMILTON AVE","TRENTON","NJ","08629","Mercer","0.985777","0.832678","1.066234","1.065893","0 out of 10","0 out of 9","0 out of 10"
"110002","UPSON REGIONAL MEDICAL CENTER","801 W GORDON STREET","THOMASTON","GA","30286","Upson","0.985777","0.832678","0.993276","0.991674","0 out of 10","0 out of 9","0 out of 10"
"010164","COOSA VALLEY MEDICAL CENTER","315 W HICKORY ST","SYLACAUGA","AL","35150","Talladega","0.985777","0.832678","1.008244","1.003510","0 out of 10","0 out of 9","0 out of 10"
"100254","CAPITAL REGIONAL MEDICAL CENTER","2626 CAPITAL MEDICAL BLVD","TALLAHASSEE","FL","32308","Leon","0.985777","0.832678","1.044851","1.047033","0 out of 10","0 out of 9","0 out of 10"
"450597","CUERO COMMUNITY HOSPITAL","2550 N ESPLANADE","CUERO","TX","77954","DeWitt","0.985777","0.832678","1.164204","1.181215","0 out of 10","0 out of 9","0 out of 10"
"380020","MCKENZIE-WILLAMETTE MEDICAL CENTER","1460 G STREET","SPRINGFIELD","OR","97477","Lane","0.985777","0.832678","0.890017","0.888533","6 out of 10","0 out of 9","6 out of 10"
"140058","PASSAVANT AREA HOSPITAL","1600 W WALNUT ST","JACKSONVILLE","IL","62650","Morgan","0.985777","0.832678","0.962495","0.912907","5 out of 10","3 out of 9","5 out of 10"
"350006","TRINITY HOSPITALS","407 3RD ST SE","MINOT","ND","58701","Ward","0.985777","0.832678","0.972375","0.960537","2 out of 10","0 out of 9","2 out of 10"
"500007","ISLAND HOSPITAL","1211  24TH STREET","ANACORTES","WA","98221","Skagit","0.985777","0.832678","0.882790","0.930307","4 out of 10","0 out of 9","4 out of 10"
"190111","WILLIS KNIGHTON MEDICAL CENTER","2600 GREENWOOD ROAD","SHREVEPORT","LA","71103","Caddo","0.985777","0.832678","1.068184","1.066596","0 out of 10","0 out of 9","0 out of 10"
"360013","WILSON MEMORIAL HOSPITAL","915 WEST MICHIGAN STREET","SIDNEY","OH","45365","Shelby","0.985777","0.832678","1.055256","1.156513","0 out of 10","0 out of 9","0 out of 10"
"110233","SOUTHEASTERN REGIONAL MEDICAL CENTER","600 CELEBRATE LIFE PARKWAY","NEWNAN","GA","30265","Coweta","0.985777","0.832678","1.165880","1.133696","0 out of 10","0 out of 9","0 out of 10"
"050757","ALVARADO HOSPITAL MEDICAL CENTER","6655 ALVARADO ROAD","SAN DIEGO","CA","92120","San Diego","0.985777","0.832678","1.100826","1.042851","0 out of 10","2 out of 9","2 out of 10"
"260006","MOSAIC LIFE CARE AT ST JOSEPH","5325 FARAON STREET","SAINT JOSEPH","MO","64506","Buchanan","0.985777","0.832678","0.956622","0.934267","4 out of 10","1 out of 9","4 out of 10"
"260105","SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL","3635 VISTA AVE","SAINT LOUIS","MO","63110","Saint Louis City","0.985777","0.832678","1.018490","1.019159","0 out of 10","0 out of 9","0 out of 10"
"260091","SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS","6420 CLAYTON RD","RICHMOND HEIGHTS","MO","63117","Saint Louis","0.985777","0.832678","0.992359","0.976243","1 out of 10","1 out of 9","1 out of 10"
"320006","EASTERN NEW MEXICO MEDICAL CENTER","405 W COUNTRY CLUB ROAD","ROSWELL","NM","88201","Chaves","0.985777","0.832678","0.928766","0.934198","4 out of 10","0 out of 9","4 out of 10"
"340159","PERSON MEMORIAL HOSPITAL","615 RIDGE RD","ROXBORO","NC","27573","Person","0.985777","0.832678","0.945208","0.890117","6 out of 10","4 out of 9","6 out of 10"
"450072","BRAZOSPORT REGIONAL HEALTH SYSTEM","100 MEDICAL DRIVE","LAKE JACKSON","TX","77566","Brazoria","0.985777","0.832678","0.966775","0.966415","2 out of 10","0 out of 9","2 out of 10"
"050292","RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER","26520 CACTUS AVENUE","MORENO VALLEY","CA","92555","Riverside","0.985777","0.832678","0.944440","0.944007","3 out of 10","0 out of 9","3 out of 10"
"410004","ROGER WILLIAMS MEDICAL CENTER","825 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","Providence","0.985777","0.832678","0.962571","0.959381","2 out of 10","0 out of 9","2 out of 10"
"100313","SACRED HEART HOSPITAL ON THE GULF","3801 E HWY 98","PORT SAINT JOE","FL","32456","Gulf","0.985777","0.832678","0.942444","0.969979","1 out of 10","0 out of 9","1 out of 10"
"100228","WESTSIDE REGIONAL MEDICAL CENTER","8201 W BROWARD BLVD","PLANTATION","FL","33324","Broward","0.985777","0.832678","1.068011","1.055854","0 out of 10","0 out of 9","0 out of 10"
"040153","WADLEY REGIONAL MEDICAL CENTER AT HOPE","2001 SOUTH MAIN","HOPE","AR","71801","Hempstead","0.985777","0.832678","1.012708","0.935985","3 out of 10","4 out of 9","4 out of 10"
"390290","HAHNEMANN UNIVERSITY HOSPITAL","230 NORTH BROAD STREET","PHILADELPHIA","PA","19102","Philadelphia","0.985777","0.832678","1.000000","1.004654","0 out of 10","0 out of 9","0 out of 10"
"330024","MOUNT SINAI HOSPITAL","ONE GUSTAVE L LEVY PLACE","NEW YORK","NY","10029","New York","0.985777","0.832678","0.978268","0.976381","1 out of 10","0 out of 9","1 out of 10"
"260061","NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST","NEVADA","MO","64772","Vernon","0.985777","0.832678","0.897637","0.889798","6 out of 10","1 out of 9","6 out of 10"
"330009","BRONX-LEBANON HOSPITAL CENTER","1276 FULTON AVENUE","BRONX","NY","10456","Bronx","0.985777","0.832678","0.938764","0.875821","7 out of 10","5 out of 9","7 out of 10"
"050758","MONTCLAIR HOSPITAL MEDICAL CENTER","5000 SAN BERNARDINO ST","MONTCLAIR","CA","91763","San Bernardino","0.985777","0.832678","1.152457","1.079720","0 out of 10","2 out of 9","2 out of 10"
"010023","BAPTIST MEDICAL CENTER SOUTH","2105 EAST SOUTH BOULEVARD","MONTGOMERY","AL","36116","Montgomery","0.985777","0.832678","1.010761","1.019054","0 out of 10","0 out of 9","0 out of 10"
"100124","SANTA ROSA MEDICAL CENTER","6002 BERRYHILL RD","MILTON","FL","32570","Santa Rosa","0.985777","0.832678","0.959528","0.967737","2 out of 10","0 out of 9","2 out of 10"
"100029","NORTH SHORE MEDICAL CENTER","1100 NW 95TH ST","MIAMI","FL","33150","Miami-Dade","0.985777","0.832678","1.139545","1.125676","0 out of 10","0 out of 9","0 out of 10"
"390168","BUTLER MEMORIAL HOSPITAL","ONE HOSPITAL WAY","BUTLER","PA","16001","Butler","0.985777","0.832678","1.012378","1.004069","0 out of 10","0 out of 9","0 out of 10"
"420020","TIDELANDS HEALTH","606 BLACK RIVER RD DRAWER 1718","GEORGETOWN","SC","29440","Georgetown","0.985777","0.832678","0.963677","0.933037","4 out of 10","2 out of 9","4 out of 10"
"420105","MCLEOD LORIS  HOSPITAL","3655 MITCHELL STREET","LORIS","SC","29569","Horry","0.985777","0.832678","0.912391","0.887022","6 out of 10","3 out of 9","6 out of 10"
"180040","JEWISH HOSPITAL & ST MARY'S HEALTHCARE","200 ABRAHAM FLEXNER WAY","LOUISVILLE","KY","40202","Jefferson","0.985777","0.832678","0.977383","0.987509","0 out of 10","0 out of 9","0 out of 10"
"040007","CHI-ST VINCENT INFIRMARY","TWO ST VINCENT CIRCLE","LITTLE ROCK","AR","72205","Pulaski","0.985777","0.832678","0.996470","1.008741","0 out of 10","0 out of 9","0 out of 10"
"130003","ST JOSEPH REGIONAL MEDICAL CENTER","415 SIXTH STREET","LEWISTON","ID","83501","Nez Perce","0.985777","0.832678","0.954827","0.985640","1 out of 10","0 out of 9","1 out of 10"
"180143","SAINT JOSEPH EAST","150 NORTH EAGLE CREEK DRIVE","LEXINGTON","KY","40509","Fayette","0.985777","0.832678","0.960137","0.936403","3 out of 10","1 out of 9","3 out of 10"
"110016","WELLSTAR WEST GEORGIA MEDICAL CENTER","1514 VERNON ROAD","LAGRANGE","GA","30240","Troup","0.985777","0.832678","0.920458","0.964775","2 out of 10","0 out of 9","2 out of 10"
"110135","TAYLOR REGIONAL HOSPITAL","222 PERRY HWY","HAWKINSVILLE","GA","31036","Pulaski","0.985777","0.832678","1.005866","1.034894","0 out of 10","0 out of 9","0 out of 10"
"390110","CONEMAUGH MEMORIAL MEDICAL CENTER","1086 FRANKLIN STREET","JOHNSTOWN","PA","15905","Cambria","0.985777","0.832678","1.009023","1.026369","0 out of 10","0 out of 9","0 out of 10"
"110225","PIEDMONT MOUNTAINSIDE HOSPITAL INC","1266 HIGHWAY 515 SOUTH","JASPER","GA","30143","Pickens","0.985777","0.832678","0.912766","0.886446","6 out of 10","3 out of 9","6 out of 10"
"510055","CABELL HUNTINGTON HOSPITAL INC","1340 HAL GREER BOULEVARD","HUNTINGTON","WV","25701","Cabell","0.985777","0.832678","0.964933","0.957294","2 out of 10","0 out of 9","2 out of 10"
"040026","CHI ST. VINCENT HOSPITAL HOT SPRINGS","300 WERNER STREET","HOT SPRINGS","AR","71903","Garland","0.985777","0.832678","0.962184","0.956135","2 out of 10","0 out of 9","2 out of 10"
"230089","BEAUMONT HOSPITAL, GROSSE POINTE","468 CADIEUX RD","GROSSE POINTE","MI","48230","Wayne","0.985777","0.832678","0.981110","0.958503","2 out of 10","1 out of 9","2 out of 10"
"140182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 WEST WELLINGTON AVENUE","CHICAGO","IL","60657","Cook","0.985777","0.832678","1.055030","0.980251","1 out of 10","3 out of 9","3 out of 10"
"030089","BANNER THUNDERBIRD MEDICAL CENTER","5555 WEST THUNDERBIRD ROAD","GLENDALE","AZ","85306","Maricopa","0.985777","0.832678","0.983287","1.008170","0 out of 10","0 out of 9","0 out of 10"
"030119","MERCY GILBERT MEDICAL CENTER","3555 SOUTH VAL VISTA DRIVE","GILBERT","AZ","85296","Maricopa","0.985777","0.832678","0.992317","0.999170","0 out of 10","0 out of 9","0 out of 10"
"150002","METHODIST HOSPITALS INC","600 GRANT ST","GARY","IN","46402","Lake","0.985777","0.832678","1.077379","1.084698","0 out of 10","0 out of 9","0 out of 10"
"170175","WESTERN PLAINS MEDICAL COMPLEX","3001 AVENUE A","DODGE CITY","KS","67801","Ford","0.985777","0.832678","0.909072","0.940787","3 out of 10","0 out of 9","3 out of 10"
"050744","ANAHEIM GLOBAL MEDICAL CENTER","1025 S ANAHEIM BLVD","ANAHEIM","CA","92805","Orange","0.985777","0.832678","1.248585","1.311133","0 out of 10","0 out of 9","0 out of 10"
"440072","TENNOVA HEALTHCARE-DYERSBURG REGIONAL","400 TICKLE ST","DYERSBURG","TN","38024","Dyer","0.985777","0.832678","1.018613","1.015390","0 out of 10","0 out of 9","0 out of 10"
"150008","ST CATHERINE HOSPITAL INC","4321 FIR ST","EAST CHICAGO","IN","46312","Lake","0.985777","0.832678","1.124612","1.153411","0 out of 10","0 out of 9","0 out of 10"
"060064","CENTURA HEALTH-PORTER ADVENTIST HOSPITAL","2525 S DOWNING ST","DENVER","CO","80210","Denver","0.985777","0.832678","0.949259","0.944600","3 out of 10","0 out of 9","3 out of 10"
"100177","CAPE CANAVERAL HOSPITAL","701 W COCOA BEACH CAUSEWAY","COCOA BEACH","FL","32932","Brevard","0.985777","0.832678","0.974209","0.981149","1 out of 10","0 out of 9","1 out of 10"
"440091","MEMORIAL HEALTHCARE SYSTEM, INC","2525 DESALES AVE","CHATTANOOGA","TN","37404","Hamilton","0.985777","0.832678","0.966638","0.958861","2 out of 10","0 out of 9","2 out of 10"
"360121","COMMUNITY HOSPITALS AND WELLNESS CENTERS","433 WEST HIGH STREET","BRYAN","OH","43506","Williams","0.985777","0.832678","1.070856","1.132232","0 out of 10","0 out of 9","0 out of 10"
"330056","BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS","121 DEKALB AVENUE","BROOKLYN","NY","11201","Kings","0.985777","0.832678","1.006044","1.003908","0 out of 10","0 out of 9","0 out of 10"
"050342","PIONEERS MEMORIAL HEALTHCARE DISTRICT","207 WEST LEGION ROAD","BRAWLEY","CA","92227","Imperial","0.985777","0.832678","0.922563","0.902583","5 out of 10","2 out of 9","5 out of 10"
"460044","ALTA VIEW HOSPITAL","9660 SOUTH 1300 EAST","SANDY","UT","84094","Salt Lake","0.985777","0.832678","0.984824","0.914762","5 out of 10","4 out of 9","5 out of 10"
"060104","ST ANTHONY NORTH HEALTH CAMPUS","14300 ORCHARD PARKWAY","WESTMINSTER","CO","80023","Broomfield","0.985777","0.832678","0.978870","0.912094","5 out of 10","4 out of 9","5 out of 10"
"370211","INTEGRIS CANADIAN VALLEY  HOSPITAL","1201 HEALTH CENTER PARKWAY","YUKON","OK","73099","Canadian","0.985777","0.832678","1.069775","0.965038","2 out of 10","4 out of 9","4 out of 10"
"070008","JOHNSON MEMORIAL HOSPITAL","201 CHESTNUT HILL ROAD","STAFFORD SPRINGS","CT","06076","Tolland","0.985777","0.832678","1.039332","1.032640","0 out of 10","0 out of 9","0 out of 10"
"520030","ASPIRUS WAUSAU HOSPITAL","333 PINE RIDGE BLVD","WAUSAU","WI","54401","Marathon","0.985777","0.832678","0.940580","0.930753","4 out of 10","0 out of 9","4 out of 10"
"460005","OGDEN REGIONAL MEDICAL CENTER","5475 SOUTH 500 EAST","OGDEN","UT","84405","Weber","0.985777","0.832678","1.049322","1.035027","0 out of 10","0 out of 9","0 out of 10"
"250061","YALOBUSHA GENERAL HOSPITAL","630 SOUTH MAIN STREET","WATER VALLEY","MS","38965","Yalobusha","0.985777","0.832678","0.883506","0.777656","10 out of 10","9 out of 9","10 out of 10"
"500002","PROVIDENCE ST MARY MEDICAL CENTER","401 W POPLAR ST","WALLA WALLA","WA","99362","Walla Walla","0.985777","0.832678","0.924040","0.925857","4 out of 10","0 out of 9","4 out of 10"
"320074","LOVELACE WESTSIDE HOSPITAL","10501 GOLF COURSE ROAD NW","ALBUQUERQUE","NM","87114","Bernalillo","0.985777","0.832678","0.894084","0.868961","7 out of 10","4 out of 9","7 out of 10"
"260064","SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN","620 E MONROE","MEXICO","MO","65265","Audrain","0.985777","0.832678","0.908670","0.921392","4 out of 10","0 out of 9","4 out of 10"
"030010","ST. MARY'S HOSPITAL","1601 WEST ST MARY'S ROAD","TUCSON","AZ","85745","Pima","0.985777","0.832678","0.975311","1.045351","0 out of 10","0 out of 9","0 out of 10"
"150091","PARKVIEW HUNTINGTON HOSPITAL","2001 STULTS RD","HUNTINGTON","IN","46750","Huntington","0.985777","0.832678","0.915609","0.932788","4 out of 10","0 out of 9","4 out of 10"
"190004","THIBODAUX REGIONAL MEDICAL CENTER","602 N ACADIA ROAD","THIBODAUX","LA","70301","Lafourche","0.985777","0.832678","0.984242","1.003936","0 out of 10","0 out of 9","0 out of 10"
"060076","STERLING REGIONAL MEDCENTER","615 FAIRHURST ST","STERLING","CO","80751","Logan","0.985777","0.832678","0.967751","0.906631","5 out of 10","4 out of 9","5 out of 10"
"330215","ROME MEMORIAL HOSPITAL, INC","1500 NORTH JAMES STREET","ROME","NY","13440","Oneida","0.985777","0.832678","0.941892","0.948791","3 out of 10","0 out of 9","3 out of 10"
"390068","HEART OF LANCASTER MEDICAL CENTER","1500 HIGHLANDS DRIVE","LITITZ","PA","17543","Lancaster","0.985777","0.832678","1.003783","1.020502","0 out of 10","0 out of 9","0 out of 10"
"050090","SONOMA VALLEY HOSPITAL","347 ANDRIEUX ST","SONOMA","CA","95476","Sonoma","0.985777","0.832678","0.884349","0.921447","4 out of 10","0 out of 9","4 out of 10"
"030062","SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER","2200 EAST SHOW LOW LAKE ROAD","SHOW LOW","AZ","85901","Navajo","0.985777","0.832678","0.895504","0.899998","6 out of 10","0 out of 9","6 out of 10"
"330126","ORANGE REGIONAL MEDICAL CENTER","707 EAST MAIN STREET","MIDDLETOWN","NY","10940","Orange","0.985777","0.832678","1.050875","1.014590","0 out of 10","1 out of 9","1 out of 10"
"100166","DOCTORS HOSPITAL OF SARASOTA","5731 BEE RIDGE RD","SARASOTA","FL","34233","Sarasota","0.985777","0.832678","1.086613","1.045467","0 out of 10","1 out of 9","1 out of 10"
"050357","GOLETA VALLEY COTTAGE HOSPITAL","351 S PATTERSON AVE","SANTA BARBARA","CA","93111","Santa Barbara","0.985777","0.832678","0.978940","0.941034","3 out of 10","2 out of 9","3 out of 10"
"450697","SOUTHWEST GENERAL HOSPITAL","7400 BARLITE BLVD","SAN ANTONIO","TX","78224","Bexar","0.985777","0.832678","1.079597","1.053622","0 out of 10","1 out of 9","1 out of 10"
"050100","SHARP MEMORIAL HOSPITAL","7901 FROST ST","SAN DIEGO","CA","92123","San Diego","0.985777","0.832678","0.988840","0.988042","0 out of 10","0 out of 9","0 out of 10"
"100265","MEASE COUNTRYSIDE HOSPITAL","3231 MCMULLEN BOOTH RD","SAFETY HARBOR","FL","34695","Pinellas","0.985777","0.832678","1.099470","1.064262","0 out of 10","1 out of 9","1 out of 10"
"230070","COVENANT MEDICAL CENTER","1447 N HARRISON","SAGINAW","MI","48602","Saginaw","0.985777","0.832678","1.001100","1.002500","0 out of 10","0 out of 9","0 out of 10"
"490004","SENTARA RMH MEDICAL CENTER","2010 HEALTH CAMPUS DRIVE","HARRISONBURG","VA","22801","Harrisonburg City","0.985777","0.832678","0.950511","0.914349","5 out of 10","3 out of 9","5 out of 10"
"050022","RIVERSIDE COMMUNITY HOSPITAL","4445 MAGNOLIA AVENUE","RIVERSIDE","CA","92501","Riverside","0.985777","0.832678","1.032545","1.032345","0 out of 10","0 out of 9","0 out of 10"
"180128","THREE RIVERS MEDICAL CENTER","2485 HIGHWAY 644","LOUISA","KY","41230","Lawrence","0.985777","0.832678","0.987124","0.981828","1 out of 10","0 out of 9","1 out of 10"
"290001","RENOWN REGIONAL MEDICAL CENTER","1155 MILL STREET","RENO","NV","89502","Washoe","0.985777","0.832678","1.011554","1.001220","0 out of 10","0 out of 9","0 out of 10"
"240069","OWATONNA HOSPITAL","2250 26TH STREET NORTHWEST","OWATONNA","MN","55060","Steele","0.985777","0.832678","0.881112","0.796579","10 out of 10","9 out of 9","10 out of 10"
"310010","UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO","ONE PLAINSBORO ROAD","PLAINSBORO","NJ","08536","Middlesex","0.985777","0.832678","1.055124","1.052118","0 out of 10","0 out of 9","0 out of 10"
"100231","WEST FLORIDA HOSPITAL","8383 N DAVIS HWY","PENSACOLA","FL","32514","Escambia","0.985777","0.832678","1.003831","0.983563","1 out of 10","1 out of 9","1 out of 10"
"250040","SINGING RIVER HOSPITAL","2809 DENNY AV","PASCAGOULA","MS","39581","Jackson","0.985777","0.832678","0.980529","0.977825","1 out of 10","0 out of 9","1 out of 10"
"260034","BATES COUNTY MEMORIAL HOSPITAL","615 W NURSERY ST","BUTLER","MO","64730","Bates","0.985777","0.832678","0.994835","0.868332","7 out of 10","7 out of 9","7 out of 10"
"250002","TISHOMINGO HEALTH SERVICES INC","1777 CURTIS DRIVE","IUKA","MS","38852","Tishomingo","0.985777","0.832678","0.975632","0.974626","1 out of 10","0 out of 9","1 out of 10"
"030023","FLAGSTAFF MEDICAL CENTER","1200 NORTH BEAVER STREET","FLAGSTAFF","AZ","86001","Coconino","0.985777","0.832678","0.912479","0.964311","2 out of 10","0 out of 9","2 out of 10"
"450369","CHILDRESS REGIONAL MEDICAL CENTER","HWY 83 NORTH","CHILDRESS","TX","79201","Childress","0.985777","0.832678","0.959312","0.959306","2 out of 10","0 out of 9","2 out of 10"
"280125","FAITH REGIONAL HEALTH SERVICES","2700 WEST NORFOLK AVE","NORFOLK","NE","68701","Madison","0.985777","0.832678","0.961777","1.022711","0 out of 10","0 out of 9","0 out of 10"
"440153","TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER","435 2ND ST","NEWPORT","TN","37821","Cocke","0.985777","0.832678","0.896323","0.920835","4 out of 10","0 out of 9","4 out of 10"
"330214","NYU HOSPITALS CENTER","550 FIRST AVENUE","NEW YORK","NY","10016","New York","0.985777","0.832678","1.024357","1.032223","0 out of 10","0 out of 9","0 out of 10"
"100286","PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE","6101 PINE RIDGE ROAD","NAPLES","FL","34119","Collier","0.985777","0.832678","0.986021","0.966222","2 out of 10","1 out of 9","2 out of 10"
"010024","JACKSON HOSPITAL & CLINIC INC","1725 PINE STREET","MONTGOMERY","AL","36106","Montgomery","0.985777","0.832678","1.032672","1.031113","0 out of 10","0 out of 9","0 out of 10"
